module,type,name,res_id,src,value,comments
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_disturb_sleep,Disturbed Sleep,Disturbed Sleep,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__diuresis,Diuresis,Diuresis,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient__marital_status__d,Divorced,Divorced,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_dizziness,Dizziness,Dizziness,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_appointments_invoice_wizard_view,Do you want to create the invoice(s) ?,Do you want to create the invoice(s) ?,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.view_prescription_shipment_wizard_view,Do you want to create the prescription Shipment ?,Do you want to create the prescription Shipment ?,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.create_prescription_invoice_wizard_view,Do you want to create the prescription invoice(s) ?,Do you want to create the prescription invoice(s) ?,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_lab_test_invoice_wizard_view,Do you want to generate the invoice(s)?,Do you want to generate the invoice(s)?,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_lab_test_create_wizard_view,Do you want to generate the test(s) ?,Do you want to generate the test(s) ?,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__physician_id,Doctor,Doctor,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__physician_partner_id,Doctor,Doctor,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_lab_test__doctor_id,Doctor,Doctor,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_partner__is_doctor,Doctor,Doctor,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_res_users__is_doctor,Doctor,Doctor,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_physician_search_view,Doctor,Doctor,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_medications_document_report,Doctor,Doctor,
basic_hms,model,"res.groups,name",basic_hms.bi_group_doctor,Doctor,Doctor,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_view_report_document_lab,Doctor Name,Doctor Name,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__user_id,Doctor user ID,Doctor user ID,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_evaluation_form_view,Doctor user ID,Doctor user ID,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__loc_eyes__1,Does not Open Eyes,Does not Open Eyes,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_does_not_get_people_feelings,Does not get people feelings,Does not get people feelings,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_does_not_listen_to_rules,Does not listen to rules,Does not listen to rules,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_psc__psc_does_not_show_feelings,Does not show feelings,Does not show feelings,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__domestic_violence,Domestic violence,Domestic violence,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_appointment__state__done,Done,Done,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__state__done,Done,Done,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__state__done,Done,Done,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_inpatient_medication_form_view,Dosage,Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_medicament_form_view,Dosage,Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_medication1_form_view,Dosage,Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patient_medication_form,Dosage,Dosage,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_prescription_line_form_view,Dosage,Dosage,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_medicament__dosage,Dosage Instructions,Dosage Instructions,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__dose,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_admin_time__dose,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log__dose,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1__dose,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication__dose,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding_vaccine__dose,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__dose,Dose,Dose,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_vaccinations_document,Dose,Dose,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_vaccination__dose,Dose Number,Dose Number,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__medical_dose_unit_id,Dose Unit,Dose Unit,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1__dose_unit_id,Dose Unit,Dose Unit,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication__dose_unit,Dose Unit,Dose Unit,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__dose_unit_id,Dose Unit,Dose Unit,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_admin_time__dose_unit,Dose Unt,Dose Unt,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication_log__medical_dose_unit_id,Dose Unt,Dose Unt,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_appointment__state__draft,Draft,Draft,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_lab_test__state__draft,Draft,Draft,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_rounding__state__draft,Draft,Draft,
basic_hms,model,"ir.actions.act_window,name",basic_hms.action_medical_patient_lab_test_draft,Draft Lab Requests,Draft Lab Requests,
basic_hms,model,"ir.ui.menu,name",basic_hms.sub_menu_draft_req,Draft Lab Requests,Draft Lab Requests,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_disease__allergy_type__da,Drag Allergy,Drag Allergy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__alcohol,Drinks Alcohol,Drinks Alcohol,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.medical_patients_form_view,Drive and Home Safety,Drive and Home Safety,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_diseases__allergy_type__drug_allergy,Drug Allergy,Drug Allergy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__drug_usage,Drug Habits,Drug Habits,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__drug_addiction,Drug addiction,Drug addiction,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_appointment__duration,Duration,Duration,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_icu_ventilation__mv_period,Duration,Duration,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_dysmenorrhea,Dysmenorrhea,Dysmenorrhea,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_menstrual_history__dysmenorrhea,Dysmenorrhea,Dysmenorrhea,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_dysphagia,Dysphagia,Dysphagia,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_dyspnea,Dyspnea,Dyspnea,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__dystocia,Dystocia,Dystocia,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_dysuria,Dysuria,Dysuria,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__ecg,ECG,ECG,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_prental_evoultion__efw,EFW,EFW,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ventilation__ventilation__ett,ETT,ETT,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_ear_discharge,Ear Discharge,Ear Discharge,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__eats_alone,Eats alone,Eats alone,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__edema,Edema,Edema,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__edema,Edema,Edema,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__education,Education Level,Education Level,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__admission_type__elective,Elective,Elective,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient__electricity,Electrical supply,Electrical supply,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_icu_ecg__st_segment__elevated,Elevated,Elevated,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_evaluation__evaluation_type__e,Emergency,Emergency,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_inpatient_registration__admission_type__emergency,Emergency  ,Emergency  ,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__evaluation_end,End,End,
basic_hms,model_terms,"ir.ui.view,arch_db",basic_hms.patient_medications_document_report,End,End,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_inpatient_medication__end_treatment,End Of Treatment,End Of Treatment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication1__end_treatment,End Of Treatment,End Of Treatment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_medication__end_treatment,End Of Treatment,End Of Treatment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__end_evaluation,End of Evaluation,End of Evaluation,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_disease__date_stop_treatment,End of treatment,End of treatment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_diseases__date_stop_treatment,End of treatment,End of treatment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_prescription_line__end_treatment,End of treatment,End of treatment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_rounding__environmental_assessment,Environment,Environment,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_preinatal__episiotomy,Episiotomy,Episiotomy,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__symptom_epistaxis,Epistaxis,Epistaxis,
basic_hms,model,"ir.model.fields,field_description",basic_hms.field_medical_patient_evaluation__erithema,Erithema,Erithema,
basic_hms,model,"ir.model.fields.selection,name",basic_hms.selection__medical_patient_menstrual_history__frequency__eumenorrhea,Eumenorrhea,Eumenorrhea,
